name,address,location,adname,type,shopinfo,lng,lat,is_chain
Peet's Coffee皮爷咖啡(环贸iapm店),淮海中路999号IAPM商场2楼221室,"121.458063,31.215328",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458063,31.215328,False
瑞幸咖啡(淮海国际广场店),淮海中路1045号淮海国际广场一层大堂,"121.456602,31.215290",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.456602,31.21529,True
0566珈琲制作所(环贸iapm店),淮海中路999号环贸iapm商场L3层L3-320,"121.458112,31.215352",徐汇区,餐饮服务;咖啡厅;咖啡厅,1,121.458112,31.215352,False
星巴克(日月光办公楼店),"徐家汇路608号1FA-1(打浦桥地铁站3号口旁,日月光办公楼大厅)","121.468812,31.207438",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.468812,31.207438,True
coffee by 永璞,湖南街道党群服务中心(常熟路地铁站7号口步行290米),"121.447925,31.210625",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.447925,31.210625,False
WS Cafe&Lounge,淮海中路1298号(常熟路地铁站1号口旁),"121.450655,31.213368",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.450655,31.213368,False
例外咖啡(环贸店),淮海中路999号环贸iapm商场LG1层,"121.458711,31.215440",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458711,31.21544,False
星巴克(日月光中心伯爵居店),泰康路与瑞金二路交叉口东180米(打浦桥地铁站1号口旁),"121.468869,31.207440",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,0,121.468869,31.20744,True
Magnet burger磁食汉堡(打浦桥日月光店),徐家汇路618号日月光中心徐家汇区B2-XJH20室,"121.469082,31.206051",黄浦区,餐饮服务;快餐厅;快餐厅,0,121.469082,31.206051,False
OFB被迫营业咖啡馆,南昌路209弄2号(陕西南路地铁站6号口步行120米),"121.460411,31.215286",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.460411,31.215286,False
星巴克(环贸广场LG2店),淮海中路999号LG2层236室,"121.457625,31.215575",徐汇区,餐饮服务;咖啡厅;星巴克咖啡,0,121.457625,31.215575,True
Manner Coffee(环贸iapm商场店),淮海中路999号环贸iapm LG1139-141号(Kabb旁边),"121.458617,31.215562",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458617,31.215562,True
星巴克(环贸广场店),淮海中路999号IAPM环贸B2层LG2-236,"121.458454,31.215585",徐汇区,餐饮服务;咖啡厅;星巴克咖啡,1,121.458454,31.215585,True
蔡嘉甜品(环贸iapm商场店),淮海中路999号环贸广场L5-521-522号,"121.458068,31.215602",徐汇区,餐饮服务;甜品店;甜品店,0,121.458068,31.215602,False
乔咖啡(淮海大楼店),淮海中路1326弄0号淮海大楼F1层,"121.449880,31.213004",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.44988,31.213004,False
肯悦咖啡海光店,大木桥路370号,"121.462164,31.196733",徐汇区,餐饮服务;咖啡厅;咖啡厅,1,121.462164,31.196733,False
BELL CAFE&BAR铃铛酒吧(田子坊店),泰康路248弄21号前门(打浦桥地铁站1号口步行90米),"121.468845,31.208237",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.468845,31.208237,False
% Arabica阿拉比卡咖啡(环贸iapm店),淮海中路999号环贸iapm商场2层(写字楼二期与商场交界处),"121.458702,31.215621",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458702,31.215621,False
麦当劳(斜土路2号店),斜土路1646号,"121.456466,31.195986",徐汇区,餐饮服务;快餐厅;麦当劳,0,121.456466,31.195986,False
Peet's Coffee皮爷咖啡(日月光店),徐家汇路618号1层1F-TK06室(田子坊2号门对面),"121.469097,31.207490",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.469097,31.20749,False
nespresso(环贸 iAPM店),淮海中路999号环贸iapm广场3楼335店铺,"121.458586,31.215685",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458586,31.215685,False
ParkingCoffee,淮海中路与常熟路交叉口东北60米(常熟路地铁站6号口旁),"121.449815,31.213084",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.449815,31.213084,False
北京雀巢奈斯派索咖啡有限公司上海淮海中路分店,淮海中路999号环贸iapm商场L3层,"121.458175,31.215775",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.458175,31.215775,False
CoCo都可(东安店),东安路50号(肇嘉浜路地铁站4号口步行120米),"121.450407,31.197895",徐汇区,餐饮服务;甜品店;甜品店,0,121.450407,31.197895,False
baker&spice(上海环贸广场店),淮海中路999号上海环贸广场五层518室BAKER&SPIC,"121.458450,31.215853",徐汇区,餐饮服务;外国餐厅;西餐厅(综合风味),0,121.45845,31.215853,False
绒绣遇见咖啡(南昌路店),南昌路203-1(陕西南路地铁站8号口步行190米),"121.460994,31.215514",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.460994,31.215514,False
繁光弄咖啡烘焙(田子坊店),泰康路与思南路交叉口西200米,"121.469275,31.207925",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.469275,31.207925,False
瑞幸咖啡(打浦桥日月光1F店),泰康路63号打浦桥日月光中心一层TK08-B室,"121.469433,31.207586",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.469433,31.207586,True
非常口coffee&bar(进贤小区店),陕西南路33号,"121.457393,31.221269",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.457393,31.221269,False
长乐弄堂咖啡研究所,长乐路504号(陕西南路地铁站10号口步行470米),"121.457315,31.220182",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.457315,31.220182,False
Punchline Coffee&Roaster(进贤路店),陕西南路25弄1-12号进贤小区,"121.458265,31.221349",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.458265,31.221349,False
Happiness,长乐路514号,"121.457094,31.220151",静安区,体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,0,121.457094,31.220151,False
珈时一咖(长乐路店),陕西南路39弄1-118号长乐邨,"121.458725,31.220275",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.458725,31.220275,False
Grayfleece,巨鹿路427号,"121.457186,31.221898",黄浦区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,0,121.457186,31.221898,False
Solo caFe,长乐路329号小区,"121.456881,31.219754",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.456881,31.219754,False
咖啡喝伐HefaCoffee(陕西南路店),陕西南路13号-3号,"121.456968,31.222176",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.456968,31.222176,False
hours饮时(巨鹿路一店),巨鹿路405号,"121.457718,31.222374",黄浦区,体育休闲服务;娱乐场所;酒吧,0,121.457718,31.222374,False
NOWWA挪瓦咖啡(美宜佳上海静安陕西南路店),陕西南路72号美宜佳,"121.456706,31.222170",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.456706,31.22217,False
Thru Coffee起时咖啡(陕西南路186弄小区店),陕西南路186弄小区内第一家,"121.457751,31.219166",徐汇区,餐饮服务;咖啡厅;咖啡厅,1,121.457751,31.219166,False
陈小猫cafe&bar(长乐邨店),陕西南路39弄1-118号长乐邨,"121.458347,31.219041",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.458347,31.219041,False
花园饭店玫瑰咖啡厅(茂名南路店),茂名南路58号上海花园饭店1层,"121.460309,31.219950",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.460309,31.21995,False
M56咖啡,茂名南路与进贤路交叉口南40米,"121.460425,31.221325",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.460425,31.221325,False
太阁咖啡TigraCoffee(新乐路店),新乐路9号(陕西南路地铁站10号口步行290米),"121.457850,31.218382",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.45785,31.218382,False
tartufo(巨鹿路393-395弄小区店),巨鹿路375号,"121.459492,31.222702",黄浦区,购物服务;购物相关场所;购物相关场所,1,121.459492,31.222702,False
OreganoCoffee,新乐路与陕西南路交叉口西120米,"121.457075,31.218375",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.457075,31.218375,False
吾迪咖啡 Uddi Coffee,长乐路339弄17号,"121.455363,31.219271",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.455363,31.219271,False
锦江饭店·梦咖啡1926,茂名南路59号锦江饭店锦北楼1楼(淮海中路),"121.460834,31.220578",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.460834,31.220578,False
襄阳·梧桐Coffee&Bistro,襄阳北路与巨鹿路交叉口东南60米,"121.454464,31.220530",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.454464,31.22053,False
秋裤咖啡(巨鹿路店),巨鹿路298号(南京西路地铁站12号口步行460米),"121.460147,31.223002",黄浦区,餐饮服务;餐饮相关场所;餐饮相关,0,121.460147,31.223002,False
蜜雪冰城(长乐路店),长乐路411号,"121.454823,31.219009",徐汇区,餐饮服务;冷饮店;冷饮店,0,121.454823,31.219009,False
田咖啡上海工作室,新乐路70弄66号楼201,"121.455888,31.218176",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.455888,31.218176,False
星巴克臻选(淮海百盛购物中心店),陕西南路89号,"121.458914,31.217770",黄浦区,餐饮服务;咖啡厅;星巴克咖啡,1,121.458914,31.21777,True
crystal haze cafe,新乐路与襄阳北路交叉口东北20米,"121.455725,31.217875",徐汇区,餐饮服务;餐饮相关场所;餐饮相关,0,121.455725,31.217875,False
Here Cafe Lounge(襄阳大楼店),长乐路427号(近襄阳北路),"121.454513,31.218788",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.454513,31.218788,False
快兽咖啡(淮海百盛店),淮海中路918号淮海百盛(陕西南路地铁站出入口旁),"121.459225,31.217575",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.459225,31.217575,False
村口大树(长乐路366弄小区店),长乐路366弄1-32号幸福公寓,"121.461884,31.221102",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.461884,31.221102,False
瑞幸咖啡(东方海外大厦U-CUBE店),延安中路841号东方海外大厦底商,"121.454393,31.223126",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.454393,31.223126,True
ONIRII COFFEE NOMI BAR,长乐路366弄-1蓝色门头,"121.462087,31.221203",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.462087,31.221203,False
MATERIA,襄阳北路100号1楼2室,"121.455623,31.217117",徐汇区,购物服务;服装鞋帽皮具店;品牌服装店,0,121.455623,31.217117,False
BOYCAFE(淮海中路店),淮海中路937号,"121.459661,31.216911",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.459661,31.216911,False
BOY CAFE(淮海中路店),淮海中路937号1-2F,"121.459575,31.216865",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.459575,31.216865,False
Hit Cafe&Bar,威海路835号(南京西路地铁站12号口步行410米),"121.456129,31.224993",静安区,餐饮服务;咖啡厅;咖啡厅,1,121.456129,31.224993,False
PLUSONE COFFEE(淮海中路店),淮海中路1008号1F(陕西南路地铁站10号口步行150米),"121.457591,31.216376",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.457591,31.216376,False
ALWAYS Coffee&Bar,长乐路338号(淮海中路地铁站3号口步行130米),"121.462880,31.221296",黄浦区,体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,0,121.46288,31.221296,False
瑞幸咖啡(巴黎春天淮海店),淮海中路939号巴黎春天商场淮海店负二层25号,"121.459463,31.216594",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.459463,31.216594,True
星巴克(襄阳公园店),淮海中路1008号(陕西南路地铁站10号口步行200米),"121.457511,31.216331",徐汇区,餐饮服务;咖啡厅;星巴克咖啡,1,121.457511,31.216331,True
NOWWA挪瓦咖啡(上海静安报业大厦店),威海路755号,"121.457553,31.225353",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.457553,31.225353,False
HUFFY coffee&gelato,威海路844号(南京西路地铁站12号口步行400米),"121.456086,31.225183",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.456086,31.225183,False
爽爷鲜肉饼咖啡铺(茂名南路店),茂名南路131弄-2底层B室(陕西南路地铁站4号口对面),"121.461466,31.217479",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.461466,31.217479,False
LELECHA乐乐茶(上海巴黎春天淮海店),淮海中路939-949号1号楼地下二层B2F号03-1A铺,"121.459570,31.216445",黄浦区,餐饮服务;冷饮店;冷饮店,0,121.45957,31.216445,False
RayBanCafe雷朋咖啡,淮海中路839号附近(陕西南路地铁站3号口步行130米),"121.462176,31.217951",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.462176,31.217951,False
Ray·BanCafe(淮海中路店),淮海中路与茂名南路交叉口东100米,"121.462226,31.217985",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.462226,31.217985,False
icerice咖啡,东湖公寓,"121.453864,31.217302",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.453864,31.217302,False
PIXEL COFFEE像素咖啡,茂名南路135-1号(陕西南路地铁站4号口步行50米),"121.461505,31.217168",黄浦区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;冷饮店;冷饮店,0,121.461505,31.217168,False
Whiiisk&Whimsy,陕西北路113号(南京西路地铁站12号口步行360米),"121.456225,31.225625",静安区,体育休闲服务;娱乐场所;酒吧,0,121.456225,31.225625,False
月球咖啡retro,南京西路地铁站12号口步行200米,"121.460423,31.225224",静安区,餐饮服务;餐饮相关场所;餐饮相关,0,121.460423,31.225224,False
Horizon Coffee-Bar,茂名北路76号,"121.460672,31.225110",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.460672,31.22511,False
Neighbors HideOut Coffee,茂名北路75弄2号(南京西路地铁站12号口步行180米),"121.460324,31.225277",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.460324,31.225277,False
星巴克(嘉华中心店),淮海中路1010号1楼101A单元,"121.456064,31.215936",徐汇区,餐饮服务;咖啡厅;星巴克咖啡,0,121.456064,31.215936,True
Pushing Coffee(茂名路店),茂名南路137号(陕西南路地铁站4号口步行80米),"121.461629,31.217014",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.461629,31.217014,False
库迪咖啡(静安威海路店),威海路729号(威海路幼儿园斜对面),"121.457755,31.225950",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.457755,31.22595,False
Kickingbeans踢豆豆咖啡所,长乐路698弄3号前门,"121.452698,31.217869",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.452698,31.217869,False
HCrews COFFEE&CO(茂名北路店),升平街15号,"121.461085,31.225148",静安区,餐饮服务;餐饮相关场所;餐饮相关,0,121.461085,31.225148,False
MiMo Cafe & Canteen,瑞金一路169号,"121.463755,31.219824",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.463755,31.219824,False
叁叁coffee,瑞金一路179号(淮海中路地铁站3号口步行130米),"121.463762,31.219735",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.463762,31.219735,False
Unlock Cafe&bar,瑞金二路街道瑞金一路169号,"121.463819,31.219900",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.463819,31.2199,False
咖啡公社(淮国旧店),淮海中路766号淮国旧2楼(淮海中路地铁站2号口步行80米),"121.463634,31.218842",黄浦区,餐饮服务;咖啡厅;咖啡厅|购物服务;购物相关场所;购物相关场所,0,121.463634,31.218842,False
金洋咖啡吧Jenny’s Bar Guinness,东湖路7号(陕西南路地铁站7号口步行480米),"121.454675,31.215990",徐汇区,餐饮服务;咖啡厅;咖啡厅,1,121.454675,31.21599,False
niko and COFFEE(淮海中路店),淮海中路775号一楼B区(淮海中路地铁站2号口步行110米),"121.463522,31.218534",黄浦区,餐饮服务;咖啡厅;咖啡厅,1,121.463522,31.218534,False
米仓POP PINK,瑞金一路150号1楼,"121.463820,31.219093",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.46382,31.219093,False
源舍The WaterHouse(JULU758店),巨鹿路JULU758五号楼107-109,"121.451264,31.220913",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.451264,31.220913,False
库迪咖啡(威海路店),威海路733号,"121.457198,31.226290",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.457198,31.22629,False
GMS coffee lab(上海大排档咖啡店),陕西北路143号(南京西路地铁站12号口步行470米),"121.455897,31.226147",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.455897,31.226147,False
Bazinga Coffee(富民路255弄小区店),富民路255弄1-7号富民路255弄小区,"121.452074,31.217797",静安区,购物服务;专卖店;钟表店,0,121.452074,31.217797,False
Peet'sCoffee皮爷咖啡(东湖路店),东湖路9号,"121.453713,31.216257",徐汇区,餐饮服务;咖啡厅;咖啡厅,0,121.453713,31.216257,False
The Oranges,富民路183号(桑格水疗会所隔壁),"121.451220,31.219309",静安区,餐饮服务;咖啡厅;咖啡厅|餐饮服务;冷饮店;冷饮店,0,121.45122,31.219309,False
SLAB TOWN,富民路210弄1号,"121.451907,31.217802",静安区,餐饮服务;咖啡厅;咖啡厅,1,121.451907,31.217802,False
Crave Cafe&Wine bar,新乐路208号(常熟路地铁站3号口步行470米),"121.452632,31.216955",徐汇区,餐饮服务;餐饮相关场所;餐饮相关,1,121.452632,31.216955,False
FatFaceCoffee(淮海坊店),南昌路340号(陕西南路地铁站4号口步行230米),"121.461217,31.215843",黄浦区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,0,121.461217,31.215843,False
SYSTEM秩,富民路150弄(静安寺地铁站8号口步行400米),"121.451125,31.219125",静安区,购物服务;购物相关场所;购物相关场所,1,121.451125,31.219125,False
ZENCO咖啡(富民新邨店),富民路172弄1-25号富民新邨,"121.451104,31.219031",静安区,餐饮服务;咖啡厅;咖啡厅,0,121.451104,31.219031,False
lecafeheenoor(南昌路店),南昌路274号-1号(淮海中路地铁站2号口步行280米),"121.463358,31.217379",黄浦区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,1,121.463358,31.217379,False
無名咖啡馆(钟和公寓店),南昌路与茂名南路交叉口西南60米,"121.461362,31.215726",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.461362,31.215726,False
瑞幸咖啡(久事复兴大厦店)(暂停营业),淮海中路918号久事复兴大厦一层大堂,"121.459046,31.217636",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.459046,31.217636,True
LCH CAFE(南昌路店),南昌路272弄1-26号南昌路272弄小区,"121.463509,31.217478",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.463509,31.217478,False
Manner Coffee(淮海755店),淮海路755号淮海755 B1层,"121.464359,31.218889",黄浦区,餐饮服务;咖啡厅;咖啡厅,0,121.464359,31.218889,True
